"DateObserved","HourObserved","LocalTimeZone","ReportingArea","StateCode","Latitude","Longitude","ParameterName","AQI","CategoryNumber","CategoryName"
"2011-01-01 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","33","1","Good"
"2011-01-01 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","99","2","Moderate"
"2011-01-02 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","30","1","Good"
"2011-01-02 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","28","1","Good"
"2011-01-03 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","36","1","Good"
"2011-01-03 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","37","1","Good"
"2011-01-04 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","34","1","Good"
"2011-01-04 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","46","1","Good"
"2011-01-05 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","30","1","Good"
"2011-01-05 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","50","1","Good"
"2011-01-06 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","33","1","Good"
"2011-01-06 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","64","2","Moderate"
"2011-01-07 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","33","1","Good"
"2011-01-07 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","51","2","Moderate"
"2011-01-08 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","31","1","Good"
"2011-01-08 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","49","1","Good"
"2011-01-09 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","31","1","Good"
"2011-01-09 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","44","1","Good"
"2011-01-10 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","31","1","Good"
"2011-01-10 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","62","2","Moderate"
"2011-01-11 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","27","1","Good"
"2011-01-11 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","71","2","Moderate"
"2011-01-12 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","31","1","Good"
"2011-01-12 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","45","1","Good"
"2011-01-13 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","33","1","Good"
"2011-01-13 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","39","1","Good"
"2011-01-14 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","31","1","Good"
"2011-01-14 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","57","2","Moderate"
"2011-01-15 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","38","1","Good"
"2011-01-15 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","56","2","Moderate"
"2011-01-16 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","33","1","Good"
"2011-01-16 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","59","2","Moderate"
"2011-01-17 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","27","1","Good"
"2011-01-17 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","63","2","Moderate"
"2011-01-18 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","41","1","Good"
"2011-01-18 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","62","2","Moderate"
"2011-01-19 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","29","1","Good"
"2011-01-19 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","58","2","Moderate"
"2011-01-20 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","30","1","Good"
"2011-01-20 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","46","1","Good"
"2011-01-21 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","33","1","Good"
"2011-01-21 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","52","2","Moderate"
"2011-01-22 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","37","1","Good"
"2011-01-22 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","57","2","Moderate"
"2011-01-23 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","33","1","Good"
"2011-01-23 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","54","2","Moderate"
"2011-01-24 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","29","1","Good"
"2011-01-24 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","69","2","Moderate"
"2011-01-25 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","32","1","Good"
"2011-01-25 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","83","2","Moderate"
"2011-01-26 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","30","1","Good"
"2011-01-26 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","94","2","Moderate"
"2011-01-27 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","33","1","Good"
"2011-01-27 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","53","2","Moderate"
"2011-01-28 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","34","1","Good"
"2011-01-28 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","74","2","Moderate"
"2011-01-29 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","34","1","Good"
"2011-01-29 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","57","2","Moderate"
"2011-01-30 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","30","1","Good"
"2011-01-30 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","83","2","Moderate"
"2011-01-31 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","33","1","Good"
"2011-01-31 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","67","2","Moderate"
"2011-02-01 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","24","1","Good"
"2011-02-01 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","72","2","Moderate"
"2011-02-02 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","38","1","Good"
"2011-02-02 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","32","1","Good"
"2011-02-03 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","38","1","Good"
"2011-02-03 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","39","1","Good"
"2011-02-04 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","41","1","Good"
"2011-02-04 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","54","2","Moderate"
"2011-02-05 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","31","1","Good"
"2011-02-05 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","43","1","Good"
"2011-02-06 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","31","1","Good"
"2011-02-06 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","63","2","Moderate"
"2011-02-07 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","38","1","Good"
"2011-02-07 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","87","2","Moderate"
"2011-02-08 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","38","1","Good"
"2011-02-08 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","48","1","Good"
"2011-02-09 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","39","1","Good"
"2011-02-09 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","41","1","Good"
"2011-02-10 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","35","1","Good"
"2011-02-10 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","46","1","Good"
"2011-02-11 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","42","1","Good"
"2011-02-11 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","63","2","Moderate"
"2011-02-12 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","41","1","Good"
"2011-02-12 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","45","1","Good"
"2011-02-13 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","51","2","Moderate"
"2011-02-13 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","35","1","Good"
"2011-02-14 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","46","1","Good"
"2011-02-14 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","32","1","Good"
"2011-02-15 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","43","1","Good"
"2011-02-15 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","30","1","Good"
"2011-02-16 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","54","2","Moderate"
"2011-02-16 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","53","2","Moderate"
"2011-02-17 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","67","2","Moderate"
"2011-02-17 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","66","2","Moderate"
"2011-02-18 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","46","1","Good"
"2011-02-18 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","58","2","Moderate"
"2011-02-19 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","42","1","Good"
"2011-02-19 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","22","1","Good"
"2011-02-20 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","41","1","Good"
"2011-02-20 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","42","1","Good"
"2011-02-21 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","40","1","Good"
"2011-02-21 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","46","1","Good"
"2011-02-22 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","42","1","Good"
"2011-02-22 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","43","1","Good"
"2011-02-23 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","35","1","Good"
"2011-02-23 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","81","2","Moderate"
"2011-02-24 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","37","1","Good"
"2011-02-24 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","73","2","Moderate"
"2011-02-25 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","40","1","Good"
"2011-02-25 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","54","2","Moderate"
"2011-02-26 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","38","1","Good"
"2011-02-26 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","47","1","Good"
"2011-02-27 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","45","1","Good"
"2011-02-27 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","53","2","Moderate"
"2011-02-28 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","37","1","Good"
"2011-02-28 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","52","2","Moderate"
"2011-03-01 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","40","1","Good"
"2011-03-01 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","42","1","Good"
"2011-03-02 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","42","1","Good"
"2011-03-02 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","49","1","Good"
"2011-03-03 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","40","1","Good"
"2011-03-03 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","36","1","Good"
"2011-03-04 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","42","1","Good"
"2011-03-04 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","34","1","Good"
"2011-03-05 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","42","1","Good"
"2011-03-05 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","24","1","Good"
"2011-03-06 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","37","1","Good"
"2011-03-06 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","7","1","Good"
"2011-03-07 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","42","1","Good"
"2011-03-07 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","22","1","Good"
"2011-03-08 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","36","1","Good"
"2011-03-08 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","46","1","Good"
"2011-03-09 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","38","1","Good"
"2011-03-09 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","32","1","Good"
"2011-03-10 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","36","1","Good"
"2011-03-10 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","17","1","Good"
"2011-03-11 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","37","1","Good"
"2011-03-11 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","33","1","Good"
"2011-03-12 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","50","1","Good"
"2011-03-12 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","45","1","Good"
"2011-03-13 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","39","1","Good"
"2011-03-13 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","48","1","Good"
"2011-03-14 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","43","1","Good"
"2011-03-14 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","44","1","Good"
"2011-03-15 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","35","1","Good"
"2011-03-15 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","53","2","Moderate"
"2011-03-16 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","30","1","Good"
"2011-03-16 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","54","2","Moderate"
"2011-03-17 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","50","1","Good"
"2011-03-17 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","56","2","Moderate"
"2011-03-18 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","45","1","Good"
"2011-03-18 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","55","2","Moderate"
"2011-03-19 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","42","1","Good"
"2011-03-19 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","37","1","Good"
"2011-03-20 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","41","1","Good"
"2011-03-20 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","47","1","Good"
"2011-03-21 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","44","1","Good"
"2011-03-21 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","66","2","Moderate"
"2011-03-22 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","44","1","Good"
"2011-03-22 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","58","2","Moderate"
"2011-03-23 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","42","1","Good"
"2011-03-23 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","54","2","Moderate"
"2011-03-24 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","34","1","Good"
"2011-03-24 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","41","1","Good"
"2011-03-25 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","39","1","Good"
"2011-03-25 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","41","1","Good"
"2011-03-26 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","47","1","Good"
"2011-03-26 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","47","1","Good"
"2011-03-27 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","45","1","Good"
"2011-03-27 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","38","1","Good"
"2011-03-28 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","44","1","Good"
"2011-03-28 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","40","1","Good"
"2011-03-29 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","48","1","Good"
"2011-03-29 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","37","1","Good"
"2011-03-30 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","43","1","Good"
"2011-03-30 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","54","2","Moderate"
"2011-03-31 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","31","1","Good"
"2011-03-31 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","53","2","Moderate"
"2011-04-01 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","48","1","Good"
"2011-04-01 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","60","2","Moderate"
"2011-04-02 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","49","1","Good"
"2011-04-02 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","64","2","Moderate"
"2011-04-03 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","47","1","Good"
"2011-04-03 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","36","1","Good"
"2011-04-04 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","51","2","Moderate"
"2011-04-04 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","29","1","Good"
"2011-04-05 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","39","1","Good"
"2011-04-05 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","11","1","Good"
"2011-04-06 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","54","2","Moderate"
"2011-04-06 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","37","1","Good"
"2011-04-07 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","67","2","Moderate"
"2011-04-07 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","73","2","Moderate"
"2011-04-08 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","39","1","Good"
"2011-04-08 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","58","2","Moderate"
"2011-04-09 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","37","1","Good"
"2011-04-09 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","52","2","Moderate"
"2011-04-10 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","44","1","Good"
"2011-04-10 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","46","1","Good"
"2011-04-11 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","48","1","Good"
"2011-04-11 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","50","1","Good"
"2011-04-12 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","38","1","Good"
"2011-04-12 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","32","1","Good"
"2011-04-13 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","41","1","Good"
"2011-04-13 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","27","1","Good"
"2011-04-14 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","61","2","Moderate"
"2011-04-14 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","50","1","Good"
"2011-04-15 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","64","2","Moderate"
"2011-04-15 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","55","2","Moderate"
"2011-04-16 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","41","1","Good"
"2011-04-16 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","28","1","Good"
"2011-04-17 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","51","2","Moderate"
"2011-04-17 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","29","1","Good"
"2011-04-18 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","87","2","Moderate"
"2011-04-18 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","58","2","Moderate"
"2011-04-19 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","44","1","Good"
"2011-04-19 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","69","2","Moderate"
"2011-04-20 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","49","1","Good"
"2011-04-20 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","61","2","Moderate"
"2011-04-21 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","50","1","Good"
"2011-04-21 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","43","1","Good"
"2011-04-22 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","40","1","Good"
"2011-04-22 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","42","1","Good"
"2011-04-23 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","46","1","Good"
"2011-04-23 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","31","1","Good"
"2011-04-24 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","45","1","Good"
"2011-04-24 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","36","1","Good"
"2011-04-25 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","48","1","Good"
"2011-04-25 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","42","1","Good"
"2011-04-26 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","37","1","Good"
"2011-04-26 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","50","1","Good"
"2011-04-27 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","43","1","Good"
"2011-04-27 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","41","1","Good"
"2011-04-28 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","51","2","Moderate"
"2011-04-28 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","31","1","Good"
"2011-04-29 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","41","1","Good"
"2011-04-29 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","30","1","Good"
"2011-04-30 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","44","1","Good"
"2011-04-30 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","32","1","Good"
"2011-05-01 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","40","1","Good"
"2011-05-01 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","52","2","Moderate"
