"2017-10-15 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","31","1","Good"
"2017-10-15 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","40","1","Good"
"2017-10-14 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","31","1","Good"
"2017-10-14 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","72","2","Moderate"
"2017-10-13 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","27","1","Good"
"2017-10-13 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","98","2","Moderate"
"2017-10-12 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","27","1","Good"
"2017-10-12 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","136","3","Unhealthy for Sensitive Groups"
"2017-10-11 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","20","1","Good"
"2017-10-11 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","78","2","Moderate"
"2017-10-10 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","28","1","Good"
"2017-10-10 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","127","3","Unhealthy for Sensitive Groups"
"2017-10-09 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","34","1","Good"
"2017-10-09 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","100","2","Moderate"
"2017-10-08 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","28","1","Good"
"2017-10-08 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","57","2","Moderate"
"2017-10-07 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","23","1","Good"
"2017-10-07 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","56","2","Moderate"
"2017-10-15 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","31","1","Good"
"2017-10-15 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","40","1","Good"
"2017-10-14 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","31","1","Good"
"2017-10-14 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","72","2","Moderate"
"2017-10-13 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","27","1","Good"
"2017-10-13 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","98","2","Moderate"
"2017-10-12 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","27","1","Good"
"2017-10-12 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","136","3","Unhealthy for Sensitive Groups"
"2017-10-11 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","20","1","Good"
"2017-10-11 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","78","2","Moderate"
"2017-10-10 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","28","1","Good"
"2017-10-10 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","127","3","Unhealthy for Sensitive Groups"
"2017-10-09 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","34","1","Good"
"2017-10-09 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","100","2","Moderate"
"2017-10-08 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","28","1","Good"
"2017-10-08 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","57","2","Moderate"
"2017-10-07 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","23","1","Good"
"2017-10-07 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","56","2","Moderate"
"2017-10-06 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","23","1","Good"
"2017-10-06 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","50","1","Good"
"2017-10-05 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","23","1","Good"
"2017-10-05 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","31","1","Good"
"2017-10-04 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","22","1","Good"
"2017-10-04 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","34","1","Good"
"2017-10-03 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","22","1","Good"
"2017-10-03 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","43","1","Good"
"2017-10-02 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","26","1","Good"
"2017-10-02 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","45","1","Good"
"2017-10-01 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","25","1","Good"
"2017-10-01 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","52","2","Moderate"
"2017-09-30 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","22","1","Good"
"2017-09-30 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","46","1","Good"
"2017-09-29 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","23","1","Good"
"2017-09-29 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","24","1","Good"
"2017-09-28 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","23","1","Good"
"2017-09-28 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","36","1","Good"
"2017-09-27 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","42","1","Good"
"2017-09-27 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","58","2","Moderate"
"2017-09-26 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","29","1","Good"
"2017-09-26 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","53","2","Moderate"
"2017-09-25 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","22","1","Good"
"2017-09-25 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","56","2","Moderate"
"2017-09-24 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","26","1","Good"
"2017-09-24 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","47","1","Good"
"2017-09-23 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","26","1","Good"
"2017-09-23 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","36","1","Good"
"2017-09-22 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","21","1","Good"
"2017-09-22 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","22","1","Good"
"2017-09-21 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","25","1","Good"
"2017-09-21 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","24","1","Good"
"2017-09-20 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","28","1","Good"
"2017-09-20 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","25","1","Good"
"2017-09-19 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","24","1","Good"
"2017-09-19 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","30","1","Good"
"2017-09-18 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","28","1","Good"
"2017-09-18 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","15","1","Good"
"2017-09-17 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","23","1","Good"
"2017-09-17 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","40","1","Good"
"2017-09-16 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","27","1","Good"
"2017-09-16 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","56","2","Moderate"
"2017-09-15 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","24","1","Good"
"2017-09-15 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","35","1","Good"
"2017-09-14 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","23","1","Good"
"2017-09-14 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","43","1","Good"
"2017-09-13 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","24","1","Good"
"2017-09-13 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","17","1","Good"
"2017-09-12 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","29","1","Good"
"2017-09-12 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","45","1","Good"
"2017-09-11 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","29","1","Good"
"2017-09-11 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","54","2","Moderate"
"2017-09-10 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","39","1","Good"
"2017-09-10 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","54","2","Moderate"
"2017-09-09 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","21","1","Good"
"2017-09-09 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","39","1","Good"
"2017-09-08 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","22","1","Good"
"2017-09-08 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","26","1","Good"
"2017-09-07 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","20","1","Good"
"2017-09-07 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","52","2","Moderate"
"2017-09-06 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","22","1","Good"
"2017-09-06 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","45","1","Good"
"2017-09-05 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","25","1","Good"
"2017-09-05 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","53","2","Moderate"
"2017-09-04 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","31","1","Good"
"2017-09-04 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","125","3","Unhealthy for Sensitive Groups"
"2017-09-03 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","38","1","Good"
"2017-09-03 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","136","3","Unhealthy for Sensitive Groups"
"2017-09-02 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","103","3","Unhealthy for Sensitive Groups"
"2017-09-01 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","125","3","Unhealthy for Sensitive Groups"
"2017-08-31 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","23","1","Good"
"2017-08-31 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","69","2","Moderate"
"2017-08-30 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","15","1","Good"
"2017-08-30 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","29","1","Good"
"2017-08-29 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","22","1","Good"
"2017-08-29 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","40","1","Good"
"2017-08-28 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","28","1","Good"
"2017-08-28 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","52","2","Moderate"
"2017-08-27 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","24","1","Good"
"2017-08-27 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","52","2","Moderate"
"2017-08-26 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","29","1","Good"
"2017-08-26 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","48","1","Good"
"2017-08-25 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","19","1","Good"
"2017-08-25 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","51","2","Moderate"
"2017-08-24 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","23","1","Good"
"2017-08-24 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","30","1","Good"
"2017-08-23 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","19","1","Good"
"2017-08-23 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","52","2","Moderate"
"2017-08-22 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","31","1","Good"
"2017-08-22 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","54","2","Moderate"
"2017-08-21 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","26","1","Good"
"2017-08-21 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","35","1","Good"
"2017-08-20 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","27","1","Good"
"2017-08-20 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","48","1","Good"
"2017-08-19 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","22","1","Good"
"2017-08-19 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","31","1","Good"
"2017-08-18 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","23","1","Good"
"2017-08-18 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","38","1","Good"
"2017-08-17 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","20","1","Good"
"2017-08-17 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","40","1","Good"
"2017-08-16 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","20","1","Good"
"2017-08-16 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","40","1","Good"
"2017-08-15 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","20","1","Good"
"2017-08-15 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","40","1","Good"
"2017-08-14 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","19","1","Good"
"2017-08-14 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","41","1","Good"
"2017-08-13 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","16","1","Good"
"2017-08-13 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","10","1","Good"
"2017-08-12 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","20","1","Good"
"2017-08-12 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","38","1","Good"
"2017-08-11 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","24","1","Good"
"2017-08-11 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","33","1","Good"
"2017-08-10 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","23","1","Good"
"2017-08-10 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","35","1","Good"
"2017-08-09 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","19","1","Good"
"2017-08-09 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","25","1","Good"
"2017-08-08 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","21","1","Good"
"2017-08-08 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","16","1","Good"
"2017-08-07 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","26","1","Good"
"2017-08-07 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","38","1","Good"
"2017-08-06 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","24","1","Good"
"2017-08-06 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","40","1","Good"
"2017-08-05 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","20","1","Good"
"2017-08-05 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","0","1","Good"
"2017-08-04 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","18","1","Good"
"2017-08-04 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","16","1","Good"
"2017-08-03 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","18","1","Good"
"2017-08-03 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","29","1","Good"
"2017-08-02 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","19","1","Good"
"2017-08-02 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","11","1","Good"
"2017-08-01 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","18","1","Good"
"2017-08-01 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","9","1","Good"
"2017-07-31 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","19","1","Good"
"2017-07-30 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","19","1","Good"
"2017-07-29 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","18","1","Good"
"2017-07-29 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","36","1","Good"
"2017-07-28 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","17","1","Good"
"2017-07-28 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","37","1","Good"
"2017-07-27 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","14","1","Good"
"2017-07-27 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","13","1","Good"
"2017-07-26 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","21","1","Good"
"2017-07-26 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","11","1","Good"
"2017-07-25 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","20","1","Good"
"2017-07-25 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","20","1","Good"
"2017-07-24 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","19","1","Good"
"2017-07-24 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","15","1","Good"
"2017-07-23 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","12","1","Good"
"2017-07-23 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","15","1","Good"
"2017-07-22 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","19","1","Good"
"2017-07-22 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","48","1","Good"
"2017-07-21 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","15","1","Good"
"2017-07-21 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","36","1","Good"
"2017-07-20 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","14","1","Good"
"2017-07-20 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","34","1","Good"
"2017-07-19 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","16","1","Good"
"2017-07-19 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","39","1","Good"
"2017-07-18 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","17","1","Good"
"2017-07-18 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","40","1","Good"
